ID,Address,Baths,Beds,BuiltInYear,DateOfSale,IsAStudio,LotSize,LotSizeUnit,SalePrice,Size
15153517,"19 Rebecca Ln, San Francisco, CA",2.0,2.0,1992.0,11/23/15,0.0,871.0,,0.61,1210.0
15153559,"1314 Palou Ave, San Francisco, CA",3.0,4.0,1941.0,11/17/15,0.0,2613.0,sqft,0.78,1275.0
15153559,"1314 Palou Ave, San Francisco, CA",3.0,4.0,1941.0,11/17/15,0.0,2613.0,,0.78,1275.0
15153617,"1087 Palou Ave, San Francisco, CA",2.0,3.0,1900.0,2/11/16,0.0,1873.0,sqft,0.43,1452.0
15153617,"1087 Palou Ave, San Francisco, CA",2.0,3.0,1900.0,2/11/16,0.0,1873.0,,0.43,1452.0
15153741,"1371 Palou Ave, San Francisco, CA",1.0,2.0,1900.0,11/16/15,0.0,2495.0,sqft,0.003,1000.0
15153741,"1371 Palou Ave, San Francisco, CA",1.0,2.0,1900.0,11/16/15,0.0,2495.0,,0.003,1000.0
15153753,"1311 Palou Ave, San Francisco, CA",,,1923.0,1/11/16,1.0,4996.0,,0.875,2645.0
15153753,"1311 Palou Ave, San Francisco, CA",,,1923.0,1/11/16,1.0,4996.0,sqft,0.875,2645.0
15153811,"1386 Revere Ave, San Francisco, CA",1.0,,1954.0,11/23/15,0.0,2495.0,,0.65,1255.0
15153811,"1386 Revere Ave, San Francisco, CA",1.0,,1954.0,11/23/15,0.0,2495.0,sqft,0.65,1255.0
15153857,"1243 Quesada Ave, San Francisco, CA",1.0,2.0,1927.0,1/4/16,0.0,2613.0,sqft,0.61,1250.0
15153857,"1243 Quesada Ave, San Francisco, CA",1.0,2.0,1927.0,1/4/16,0.0,2613.0,,0.61,1250.0
15153995,"1480 Shafter Ave, San Francisco, CA",1.0,2.0,1926.0,12/15/15,0.0,2613.0,sqft,0.5,952.0
15153995,"1480 Shafter Ave, San Francisco, CA",1.0,2.0,1926.0,12/15/15,0.0,2613.0,,0.5,952.0
15154015,"1401 Shafter Ave, San Francisco, CA",2.0,2.0,1929.0,12/17/15,0.0,2613.0,sqft,0.755,1412.0
15154015,"1401 Shafter Ave, San Francisco, CA",2.0,2.0,1929.0,12/17/15,0.0,2613.0,,0.755,1412.0
15154183,"1459-1461 Thomas Ave, San Francisco, CA",3.0,6.0,1900.0,12/23/15,0.0,2500.0,sqft,0.655,1950.0
15154183,"1459-1461 Thomas Ave, San Francisco, CA",3.0,6.0,1900.0,12/23/15,0.0,2500.0,,0.655,1950.0
15154370,"1201 Egbert Ave, San Francisco, CA",1.0,,1925.0,12/11/15,0.0,2000.0,sqft,0.41,1157.0
15154370,"1201 Egbert Ave, San Francisco, CA",1.0,,1925.0,12/11/15,0.0,2000.0,,0.41,1157.0
15154657,"884 Ingerson Ave, San Francisco, CA",3.0,5.0,1964.0,2/4/16,0.0,2613.0,,0.85,1789.0
15154657,"884 Ingerson Ave, San Francisco, CA",3.0,5.0,1964.0,2/4/16,0.0,2613.0,sqft,0.85,1789.0
15154660,"991 Hollister Ave, San Francisco, CA",1.0,3.0,1917.0,11/25/15,0.0,2500.0,,0.525,1062.0
15154660,"991 Hollister Ave, San Francisco, CA",1.0,3.0,1917.0,11/25/15,0.0,2500.0,sqft,0.525,1062.0
15154832,"1027 Ingerson Ave, San Francisco, CA",2.0,3.0,1929.0,11/13/15,0.0,2500.0,sqft,0.375,1430.0
15154832,"1027 Ingerson Ave, San Francisco, CA",2.0,3.0,1929.0,11/13/15,0.0,2500.0,,0.375,1430.0
15155751,"1546 Innes Ave, San Francisco, CA",2.0,2.0,1938.0,11/10/15,0.0,2500.0,sqft,0.665,1629.0
15155751,"1546 Innes Ave, San Francisco, CA",2.0,2.0,1938.0,11/10/15,0.0,2500.0,,0.665,1629.0
15156203,"1448 Oakdale Ave, San Francisco, CA",2.0,3.0,1910.0,12/4/15,0.0,2500.0,sqft,0.86,2066.0
15156203,"1448 Oakdale Ave, San Francisco, CA",2.0,3.0,1910.0,12/4/15,0.0,2500.0,,0.86,2066.0
15156278,"1783 Newcomb Ave, San Francisco, CA",1.0,2.0,1925.0,12/17/15,0.0,2500.0,sqft,0.68,1385.0
15156278,"1783 Newcomb Ave, San Francisco, CA",1.0,2.0,1925.0,12/17/15,0.0,2500.0,,0.68,1385.0
15156378,"1740-1742 Palou Ave, San Francisco, CA",2.0,,1950.0,12/30/15,0.0,2495.0,,0.18,3073.0
15156378,"1740-1742 Palou Ave, San Francisco, CA",2.0,,1950.0,12/30/15,0.0,2495.0,sqft,0.18,3073.0
15156497,"1455 Oakdale Ave, San Francisco, CA",3.0,5.0,1964.0,1/12/16,0.0,2495.0,sqft,0.935,1594.0
15156497,"1455 Oakdale Ave, San Francisco, CA",3.0,5.0,1964.0,1/12/16,0.0,2495.0,,0.935,1594.0
15156520,"1497 Palou Ave, San Francisco, CA",3.0,4.0,1977.0,11/20/15,0.0,2500.0,sqft,0.905,1750.0
15156520,"1497 Palou Ave, San Francisco, CA",3.0,4.0,1977.0,11/20/15,0.0,2500.0,,0.905,1750.0
15156770,"2179 Quesada Ave, San Francisco, CA",1.0,,1900.0,12/17/15,0.0,2495.0,,0.22,
15156770,"2179 Quesada Ave, San Francisco, CA",1.0,,1900.0,12/17/15,0.0,2495.0,sqft,0.22,
15156830,"250 Bayview Cir, San Francisco, CA",2.0,2.0,1986.0,12/8/15,0.0,1845.0,sqft,0.765,1301.0
15156830,"250 Bayview Cir, San Francisco, CA",2.0,2.0,1986.0,12/8/15,0.0,1845.0,,0.765,1301.0
15157040,"1939 Quesada Ave, San Francisco, CA",1.5,2.0,1947.0,11/13/15,0.0,2831.0,,0.705,875.0
15157040,"1939 Quesada Ave, San Francisco, CA",1.5,2.0,1947.0,11/13/15,0.0,2831.0,sqft,0.705,875.0
15157054,"19 Bridgeview Dr, San Francisco, CA",2.0,3.0,1944.0,12/31/15,0.0,2062.0,,0.64,1092.0
15157054,"19 Bridgeview Dr, San Francisco, CA",2.0,3.0,1944.0,12/31/15,0.0,2062.0,sqft,0.64,1092.0
15157208,"1574 Shafter Ave, San Francisco, CA",1.0,,1921.0,12/18/15,0.0,2495.0,,0.4,1422.0
15157208,"1574 Shafter Ave, San Francisco, CA",1.0,,1921.0,12/18/15,0.0,2495.0,sqft,0.4,1422.0
15157264,"1731-1733 Revere Ave, San Francisco, CA",1.0,,1908.0,12/11/15,0.0,1500.0,sqft,0.553,800.0
15157264,"1731-1733 Revere Ave, San Francisco, CA",1.0,,1908.0,12/11/15,0.0,1500.0,,0.553,800.0
15157891,"61 Waterville St, San Francisco, CA",7.0,,1912.0,12/22/15,0.0,2495.0,,0.768,1734.0
15157891,"61 Waterville St, San Francisco, CA",7.0,,1912.0,12/22/15,0.0,2495.0,sqft,0.768,1734.0
15157943,"15 Scotia Ave, San Francisco, CA",2.0,3.0,1936.0,11/16/15,0.0,2417.0,sqft,0.868,1482.0
15157943,"15 Scotia Ave, San Francisco, CA",2.0,3.0,1936.0,11/16/15,0.0,2417.0,,0.868,1482.0
15158058,"2015 Thomas Ave, San Francisco, CA",1.0,3.0,1941.0,12/4/15,0.0,2796.0,,0.75,1512.0
15158058,"2015 Thomas Ave, San Francisco, CA",1.0,3.0,1941.0,12/4/15,0.0,2796.0,sqft,0.75,1512.0
15158124,"2058 Thomas Ave, San Francisco, CA",1.0,2.0,1941.0,12/4/15,0.0,1972.0,,0.6,1222.0
15158124,"2058 Thomas Ave, San Francisco, CA",1.0,2.0,1941.0,12/4/15,0.0,1972.0,sqft,0.6,1222.0
15158253,"1554 Van Dyke Ave, San Francisco, CA",1.0,,1939.0,12/21/15,0.0,2495.0,sqft,0.7,1375.0
15158253,"1554 Van Dyke Ave, San Francisco, CA",1.0,,1939.0,12/21/15,0.0,2495.0,,0.7,1375.0
15158905,"28 Williams Ave, San Francisco, CA",2.0,2.0,1930.0,1/3/16,0.0,1250.0,sqft,0.66,1250.0
15158905,"28 Williams Ave, San Francisco, CA",2.0,2.0,1930.0,1/3/16,0.0,1250.0,,0.66,1250.0
15159016,"2076 Carroll Ave, San Francisco, CA",1.0,,1908.0,12/17/15,0.0,2495.0,sqft,0.197,735.0
15159016,"2076 Carroll Ave, San Francisco, CA",1.0,,1908.0,12/17/15,0.0,2495.0,,0.197,735.0
15159044,"2091 Bancroft Ave, San Francisco, CA",3.0,4.0,1992.0,11/19/15,0.0,2613.0,,0.86,2350.0
15159044,"2091 Bancroft Ave, San Francisco, CA",3.0,4.0,1992.0,11/19/15,0.0,2613.0,sqft,0.86,2350.0
15159610,"3455 Keith St, San Francisco, CA",1.0,,1924.0,12/16/15,0.0,1925.0,sqft,0.403,1125.0
15159610,"3455 Keith St, San Francisco, CA",1.0,,1924.0,12/16/15,0.0,1925.0,,0.403,1125.0
15159823,"630 Precita Ave, San Francisco, CA",1.0,3.0,1905.0,11/19/15,0.0,3750.0,sqft,1.08,1675.0
15159823,"630 Precita Ave, San Francisco, CA",1.0,3.0,1905.0,11/19/15,0.0,3750.0,,1.08,1675.0
15159831,"684 Precita Ave, San Francisco, CA",3.0,4.0,1913.0,12/7/15,0.0,2495.0,,1.71,2459.0
15159831,"684 Precita Ave, San Francisco, CA",3.0,4.0,1913.0,12/7/15,0.0,2495.0,sqft,1.71,2459.0
15159837,"1650-1652 Florida St, San Francisco, CA",2.0,,1904.0,12/1/15,0.0,3125.0,,0.97,2312.0
15159837,"1650-1652 Florida St, San Francisco, CA",2.0,,1904.0,12/1/15,0.0,3125.0,sqft,0.97,2312.0
15159894,"51 Mirabel Ave, San Francisco, CA",1.0,2.0,1900.0,12/8/15,0.0,3197.0,,1.32,875.0
15159894,"51 Mirabel Ave, San Francisco, CA",1.0,2.0,1900.0,12/8/15,0.0,3197.0,sqft,1.32,875.0
15159949,"256-258 Precita Ave, San Francisco, CA",2.0,,1910.0,11/30/15,0.0,1873.0,,0.85,1700.0
15159949,"256-258 Precita Ave, San Francisco, CA",2.0,,1910.0,11/30/15,0.0,1873.0,sqft,0.85,1700.0
15160348,"249 Mullen Ave, San Francisco, CA",2.0,2.0,1907.0,12/18/15,0.0,1746.0,sqft,1.02,1275.0
15160348,"249 Mullen Ave, San Francisco, CA",2.0,2.0,1907.0,12/18/15,0.0,1746.0,,1.02,1275.0
15160369,"123 Peralta Ave, San Francisco, CA",1.0,2.0,1908.0,11/23/15,0.0,1750.0,,1.22,800.0
15160369,"123 Peralta Ave, San Francisco, CA",1.0,2.0,1908.0,11/23/15,0.0,1750.0,sqft,1.22,800.0
15160509,"233 Franconia St, San Francisco, CA",,3.0,1964.0,12/15/15,0.0,4253.0,,1.59,1594.0
15160509,"233 Franconia St, San Francisco, CA",,3.0,1964.0,12/15/15,0.0,4253.0,sqft,1.59,1594.0
15161351,"157 Winfield St, San Francisco, CA",,,1907.0,12/18/15,1.0,1742.0,,1.15,1375.0
15161351,"157 Winfield St, San Francisco, CA",,,1907.0,12/18/15,1.0,1742.0,sqft,1.15,1375.0
15161389,"199 Elsie St, San Francisco, CA",1.0,,1931.0,12/16/15,0.0,1393.0,,0.9,1010.0
15161389,"199 Elsie St, San Francisco, CA",1.0,,1931.0,12/16/15,0.0,1393.0,sqft,0.9,1010.0
15161653,"79 Bradford St, San Francisco, CA",2.0,2.0,1933.0,12/2/15,0.0,1751.0,sqft,0.875,900.0
15161653,"79 Bradford St, San Francisco, CA",2.0,2.0,1933.0,12/2/15,0.0,1751.0,,0.875,900.0
15161660,"73 Carver St, San Francisco, CA",2.0,3.0,1951.0,11/30/15,0.0,1750.0,,1.52,1325.0
15161660,"73 Carver St, San Francisco, CA",2.0,3.0,1951.0,11/30/15,0.0,1750.0,sqft,1.52,1325.0
15161805,"183 Bocana St, San Francisco, CA",1.0,,1922.0,11/17/15,0.0,2500.0,sqft,1.1,1275.0
15161805,"183 Bocana St, San Francisco, CA",1.0,,1922.0,11/17/15,0.0,2500.0,,1.1,1275.0
15161979,"3660 Folsom St, San Francisco, CA",3.0,3.0,1902.0,12/1/15,0.0,1750.0,,1.95,650.0
15161979,"3660 Folsom St, San Francisco, CA",3.0,3.0,1902.0,12/1/15,0.0,1750.0,sqft,1.95,650.0
15162350,"204 Anderson St, San Francisco, CA",2.0,2.0,1928.0,12/2/15,0.0,1746.0,sqft,1.43,1140.0
15162350,"204 Anderson St, San Francisco, CA",2.0,2.0,1928.0,12/2/15,0.0,1746.0,,1.43,1140.0
15162353,"222 Anderson St, San Francisco, CA",1.0,2.0,1906.0,11/24/15,0.0,1742.0,sqft,1.3,1280.0
15162353,"222 Anderson St, San Francisco, CA",1.0,2.0,1906.0,11/24/15,0.0,1742.0,,1.3,1280.0
15162638,"116 Eugenia Ave, San Francisco, CA",1.0,2.0,1900.0,11/24/15,0.0,1751.0,,0.975,1075.0
15162638,"116 Eugenia Ave, San Francisco, CA",1.0,2.0,1900.0,11/24/15,0.0,1751.0,sqft,0.975,1075.0
15162879,"270 Nevada St, San Francisco, CA",4.0,3.0,1900.0,12/30/15,0.0,1742.0,,2.08,2371.0
15162879,"270 Nevada St, San Francisco, CA",4.0,3.0,1900.0,12/30/15,0.0,1742.0,sqft,2.08,2371.0
15163177,"450 Prentiss St, San Francisco, CA",1.0,2.0,1926.0,12/10/15,0.0,1751.0,,0.999,1070.0
15163177,"450 Prentiss St, San Francisco, CA",1.0,2.0,1926.0,12/10/15,0.0,1751.0,sqft,0.999,1070.0
15163205,"3942 Folsom St, San Francisco, CA",2.5,3.0,1908.0,12/2/15,0.0,1742.0,sqft,1.8,860.0
15163205,"3942 Folsom St, San Francisco, CA",2.5,3.0,1908.0,12/2/15,0.0,1742.0,,1.8,860.0
15163213,"3990 Folsom St, San Francisco, CA",2.0,3.0,1968.0,11/25/15,0.0,1751.0,,1.55,1200.0
15163213,"3990 Folsom St, San Francisco, CA",2.0,3.0,1968.0,11/25/15,0.0,1751.0,sqft,1.55,1200.0
15163518,"201 Holly Park Cir, San Francisco, CA",2.0,3.0,1910.0,12/28/15,0.0,1712.0,sqft,0.255,2250.0
15163518,"201 Holly Park Cir, San Francisco, CA",2.0,3.0,1910.0,12/28/15,0.0,1712.0,,0.255,2250.0
15163654,"281 Richland Ave, San Francisco, CA",2.0,3.0,1900.0,11/24/15,0.0,1937.0,,1.0,1300.0
15163654,"281 Richland Ave, San Francisco, CA",2.0,3.0,1900.0,11/24/15,0.0,1937.0,sqft,1.0,1300.0
15163807,"554 Anderson St, San Francisco, CA",1.0,2.0,1910.0,1/22/16,0.0,1751.0,sqft,0.92,1015.0
15163807,"554 Anderson St, San Francisco, CA",1.0,2.0,1910.0,1/22/16,0.0,1751.0,,0.92,1015.0
15163943,"580 Prentiss St, San Francisco, CA",1.0,2.0,1951.0,12/3/15,0.0,1750.0,sqft,0.95,918.0
15163943,"580 Prentiss St, San Francisco, CA",1.0,2.0,1951.0,12/3/15,0.0,1750.0,,0.95,918.0
15163952,"412 Nevada St, San Francisco, CA",1.0,2.0,1916.0,12/8/15,0.0,1750.0,sqft,0.725,1150.0
15163952,"412 Nevada St, San Francisco, CA",1.0,2.0,1916.0,12/8/15,0.0,1750.0,,0.725,1150.0
15164106,"4142 Folsom St, San Francisco, CA",2.0,2.0,1996.0,11/12/15,0.0,1750.0,sqft,1.32,1156.0
15164106,"4142 Folsom St, San Francisco, CA",2.0,2.0,1996.0,11/12/15,0.0,1750.0,,1.32,1156.0
15164191,"650 Anderson St, San Francisco, CA",1.0,,1927.0,11/17/15,0.0,1751.0,sqft,1.05,1000.0
15164191,"650 Anderson St, San Francisco, CA",1.0,,1927.0,11/17/15,0.0,1751.0,,1.05,1000.0
15164199,"501 Crescent Ave, San Francisco, CA",,,1905.0,12/31/15,1.0,1751.0,sqft,0.87,960.0
15164199,"501 Crescent Ave, San Francisco, CA",,,1905.0,12/31/15,1.0,1751.0,,0.87,960.0
15164877,"4021 Mission St, San Francisco, CA",1.0,2.0,1941.0,12/11/15,0.0,2495.0,sqft,1.05,1239.0
15164877,"4021 Mission St, San Francisco, CA",1.0,2.0,1941.0,12/11/15,0.0,2495.0,,1.05,1239.0
15165309,"676 Sweeny St, San Francisco, CA",1.0,2.0,1942.0,12/18/15,0.0,2439.0,sqft,0.72,850.0
15165309,"676 Sweeny St, San Francisco, CA",1.0,2.0,1942.0,12/18/15,0.0,2439.0,,0.72,850.0
15165568,"47 Colby St, San Francisco, CA",1.0,2.0,1937.0,12/3/15,0.0,2622.0,,1.04,1655.0
15165568,"47 Colby St, San Francisco, CA",1.0,2.0,1937.0,12/3/15,0.0,2622.0,sqft,1.04,1655.0
15165652,"374 Hale St, San Francisco, CA",1.0,2.0,1927.0,12/22/15,0.0,2173.0,sqft,0.467,1044.0
15165652,"374 Hale St, San Francisco, CA",1.0,2.0,1927.0,12/22/15,0.0,2173.0,,0.467,1044.0
15165922,"95 Stoneyford Ave, San Francisco, CA",2.0,3.0,1942.0,1/25/16,0.0,2208.0,sqft,0.91,1400.0
15165922,"95 Stoneyford Ave, San Francisco, CA",2.0,3.0,1942.0,1/25/16,0.0,2208.0,,0.91,1400.0
15165953,"14 Stoneyford Ave, San Francisco, CA",1.0,3.0,1942.0,1/5/16,0.0,2291.0,,0.65,1158.0
15165953,"14 Stoneyford Ave, San Francisco, CA",1.0,3.0,1942.0,1/5/16,0.0,2291.0,sqft,0.65,1158.0
15166004,"26 Stoneybrook Ave, San Francisco, CA",1.0,2.0,1942.0,12/31/15,0.0,2151.0,sqft,0.7,862.0
15166004,"26 Stoneybrook Ave, San Francisco, CA",1.0,2.0,1942.0,12/31/15,0.0,2151.0,,0.7,862.0
15166222,"387-389 Silver Ave, San Francisco, CA",2.0,,1910.0,12/29/15,0.0,2491.0,sqft,0.3175,2750.0
15166222,"387-389 Silver Ave, San Francisco, CA",2.0,,1910.0,12/29/15,0.0,2491.0,,0.3175,2750.0
15166257,"52 Maynard St, San Francisco, CA",3.0,4.0,1979.0,12/4/15,0.0,2949.0,sqft,0.9005,2064.0
15166257,"52 Maynard St, San Francisco, CA",3.0,4.0,1979.0,12/4/15,0.0,2949.0,,0.9005,2064.0
15166601,"412 Pioche St, San Francisco, CA",1.0,1.0,1942.0,12/7/15,0.0,1097.0,sqft,0.71,890.0
15166601,"412 Pioche St, San Francisco, CA",1.0,1.0,1942.0,12/7/15,0.0,1097.0,,0.71,890.0
15167071,"131 Brussels St, San Francisco, CA",3.0,4.0,1916.0,12/18/15,0.0,2761.0,sqft,1.25,2269.0
15167071,"131 Brussels St, San Francisco, CA",3.0,4.0,1916.0,12/18/15,0.0,2761.0,,1.25,2269.0
15167131,"155 Somerset St, San Francisco, CA",1.0,2.0,1937.0,11/20/15,0.0,3000.0,sqft,0.975,1550.0
15167131,"155 Somerset St, San Francisco, CA",1.0,2.0,1937.0,11/20/15,0.0,3000.0,,0.975,1550.0
15167958,"134 Naples St, San Francisco, CA",1.0,2.0,1925.0,12/8/15,0.0,2495.0,sqft,0.6475,1125.0
15167958,"134 Naples St, San Francisco, CA",1.0,2.0,1925.0,12/8/15,0.0,2495.0,,0.6475,1125.0
15168004,"130 Vienna St, San Francisco, CA",3.0,4.0,1907.0,12/21/15,0.0,2500.0,sqft,0.95,1853.0
15168004,"130 Vienna St, San Francisco, CA",3.0,4.0,1907.0,12/21/15,0.0,2500.0,,0.95,1853.0
15168015,"180 Vienna St, San Francisco, CA",1.0,,1904.0,12/7/15,0.0,2495.0,,0.191,432.0
15168015,"180 Vienna St, San Francisco, CA",1.0,,1904.0,12/7/15,0.0,2495.0,sqft,0.191,432.0
15168186,"888 Peru Ave, San Francisco, CA",3.0,4.0,1931.0,12/8/15,0.0,2375.0,,0.975,1590.0
15168186,"888 Peru Ave, San Francisco, CA",3.0,4.0,1931.0,12/8/15,0.0,2375.0,sqft,0.975,1590.0
15168244,"332 Gambier St, San Francisco, CA",1.0,3.0,1910.0,12/7/15,0.0,2996.0,sqft,0.95,1435.0
15168244,"332 Gambier St, San Francisco, CA",1.0,3.0,1910.0,12/7/15,0.0,2996.0,,0.95,1435.0
15168424,"238 Princeton St, San Francisco, CA",2.0,,1958.0,11/12/15,0.0,2975.0,,0.97,2028.0
15168424,"238 Princeton St, San Francisco, CA",2.0,,1958.0,11/12/15,0.0,2975.0,sqft,0.97,2028.0
15169434,"184 London St, San Francisco, CA",1.0,3.0,1910.0,12/9/15,0.0,2495.0,sqft,0.52,750.0
15169434,"184 London St, San Francisco, CA",1.0,3.0,1910.0,12/9/15,0.0,2495.0,,0.52,750.0
15170571,"182 Prague St, San Francisco, CA",1.0,2.0,1930.0,11/20/15,0.0,1742.0,sqft,0.855,1125.0
15170571,"182 Prague St, San Francisco, CA",1.0,2.0,1930.0,11/20/15,0.0,1742.0,,0.855,1125.0
15170822,"445 Persia Ave, San Francisco, CA",2.0,4.0,1955.0,12/30/15,0.0,2613.0,sqft,0.95,1435.0
15170822,"445 Persia Ave, San Francisco, CA",2.0,4.0,1955.0,12/30/15,0.0,2613.0,,0.95,1435.0
15171058,"437 London St, San Francisco, CA",1.0,2.0,1925.0,12/17/15,0.0,2495.0,,0.76,900.0
15171058,"437 London St, San Francisco, CA",1.0,2.0,1925.0,12/17/15,0.0,2495.0,sqft,0.76,900.0
15171998,"1150 Bowdoin St, San Francisco, CA",1.0,3.0,1951.0,11/16/15,0.0,2996.0,,0.77,924.0
15171998,"1150 Bowdoin St, San Francisco, CA",1.0,3.0,1951.0,11/16/15,0.0,2996.0,sqft,0.77,924.0
15172663,"50 Ankeny St, San Francisco, CA",3.0,3.0,1976.0,12/7/15,0.0,2614.0,,0.98,2264.0
15172663,"50 Ankeny St, San Francisco, CA",3.0,3.0,1976.0,12/7/15,0.0,2614.0,sqft,0.98,2264.0
15172689,"1015 Goettingen St, San Francisco, CA",2.0,3.0,1954.0,12/29/15,0.0,1751.0,sqft,0.88,1500.0
15172689,"1015 Goettingen St, San Francisco, CA",2.0,3.0,1954.0,12/29/15,0.0,1751.0,,0.88,1500.0
15172839,"1132 Goettingen St, San Francisco, CA",2.5,4.0,1947.0,12/15/15,0.0,1742.0,sqft,0.85,1586.0
15172839,"1132 Goettingen St, San Francisco, CA",2.5,4.0,1947.0,12/15/15,0.0,1742.0,,0.85,1586.0
15173186,"3524-3526 San Bruno Ave, San Francisco, CA",2.0,5.0,1908.0,11/17/15,0.0,1668.0,,0.934,2250.0
15173186,"3524-3526 San Bruno Ave, San Francisco, CA",2.0,5.0,1908.0,11/17/15,0.0,1668.0,sqft,0.934,2250.0
15173285,"31 Alpha St, San Francisco, CA",3.0,4.0,1900.0,12/16/15,0.0,2500.0,,0.05,2325.0
15173285,"31 Alpha St, San Francisco, CA",3.0,4.0,1900.0,12/16/15,0.0,2500.0,sqft,0.05,2325.0
15173423,"187 Tucker Ave, San Francisco, CA",1.0,3.0,1949.0,12/23/15,0.0,2500.0,,0.639,1060.0
15173423,"187 Tucker Ave, San Francisco, CA",1.0,3.0,1949.0,12/23/15,0.0,2500.0,sqft,0.639,1060.0
15173647,"547 Campbell Ave, San Francisco, CA",1.0,3.0,1944.0,12/8/15,0.0,2495.0,sqft,0.6,1030.0
15173647,"547 Campbell Ave, San Francisco, CA",1.0,3.0,1944.0,12/8/15,0.0,2495.0,,0.6,1030.0
15173656,"227 Delta St, San Francisco, CA",1.0,3.0,1958.0,12/18/15,0.0,1498.0,sqft,0.642,825.0
15173656,"227 Delta St, San Francisco, CA",1.0,3.0,1958.0,12/18/15,0.0,1498.0,,0.642,825.0
15173965,"200 Raymond Ave, San Francisco, CA",3.0,4.0,1925.0,11/13/15,0.0,2495.0,,0.81,1953.0
15173965,"200 Raymond Ave, San Francisco, CA",3.0,4.0,1925.0,11/13/15,0.0,2495.0,sqft,0.81,1953.0
15174292,"51 Peabody St, San Francisco, CA",2.0,,1940.0,12/22/15,0.0,2639.0,sqft,0.588,1525.0
15174292,"51 Peabody St, San Francisco, CA",2.0,,1940.0,12/22/15,0.0,2639.0,,0.588,1525.0
15174728,"660 Naples St, San Francisco, CA",1.0,,1912.0,12/18/15,0.0,2500.0,,0.2425,800.0
15174728,"660 Naples St, San Francisco, CA",1.0,,1912.0,12/18/15,0.0,2500.0,sqft,0.2425,800.0
15174828,"666 Athens St, San Francisco, CA",1.0,,1950.0,11/13/15,0.0,2495.0,,0.678,1250.0
15174828,"666 Athens St, San Francisco, CA",1.0,,1950.0,11/13/15,0.0,2495.0,sqft,0.678,1250.0
15175282,"128-130 Cora St, San Francisco, CA",2.0,2.0,1917.0,11/10/15,0.0,3646.0,sqft,0.023,832.0
15175282,"128-130 Cora St, San Francisco, CA",2.0,2.0,1917.0,11/10/15,0.0,3646.0,,0.023,832.0
15176077,"797 Athens St, San Francisco, CA",1.0,2.0,1908.0,11/18/15,0.0,2613.0,sqft,0.57,925.0
15176077,"797 Athens St, San Francisco, CA",1.0,2.0,1908.0,11/18/15,0.0,2613.0,,0.57,925.0
15176538,"701 Paris St, San Francisco, CA",2.0,4.0,1928.0,12/10/15,0.0,2500.0,sqft,1.1,1990.0
15176538,"701 Paris St, San Francisco, CA",2.0,4.0,1928.0,12/10/15,0.0,2500.0,,1.1,1990.0
15176924,"638 Sawyer St, San Francisco, CA",2.0,3.0,1947.0,1/20/16,0.0,2613.0,sqft,0.6,1320.0
15176924,"638 Sawyer St, San Francisco, CA",2.0,3.0,1947.0,1/20/16,0.0,2613.0,,0.6,1320.0
15177121,"924 Naples St, San Francisco, CA",1.0,3.0,1919.0,12/4/15,0.0,2509.0,,0.795,1500.0
15177121,"924 Naples St, San Francisco, CA",1.0,3.0,1919.0,12/4/15,0.0,2509.0,sqft,0.795,1500.0
15177425,"749 Prague St, San Francisco, CA",1.0,,1925.0,11/10/15,0.0,3127.0,,0.83,1250.0
15177425,"749 Prague St, San Francisco, CA",1.0,,1925.0,11/10/15,0.0,3127.0,sqft,0.83,1250.0
15178123,"1143 Naples St, San Francisco, CA",3.0,5.0,1920.0,12/16/15,0.0,3049.0,sqft,0.95,3034.0
15178123,"1143 Naples St, San Francisco, CA",3.0,5.0,1920.0,12/16/15,0.0,3049.0,,0.95,3034.0
15178142,"136 Seville St, San Francisco, CA",2.0,3.0,1921.0,12/2/15,0.0,2421.0,,0.89,1257.0
15178142,"136 Seville St, San Francisco, CA",2.0,3.0,1921.0,12/2/15,0.0,2421.0,sqft,0.89,1257.0
15178217,"137 Seville St, San Francisco, CA",1.0,4.0,1926.0,12/15/15,0.0,2657.0,,0.6,1288.0
15178217,"137 Seville St, San Francisco, CA",1.0,4.0,1926.0,12/15/15,0.0,2657.0,sqft,0.6,1288.0
15178486,"34 Pope St, San Francisco, CA",3.0,4.0,1991.0,11/30/15,0.0,3000.0,sqft,0.92,2083.0
15178486,"34 Pope St, San Francisco, CA",3.0,4.0,1991.0,11/30/15,0.0,3000.0,,0.92,2083.0
15178871,"4 Brumiss Ter, Daly City, CA",1.0,,1927.0,11/17/15,0.0,2108.0,,0.738,1446.0
15178871,"4 Brumiss Ter, Daly City, CA",1.0,,1927.0,11/17/15,0.0,2108.0,sqft,0.738,1446.0
15179059,"681 Morse St, San Francisco, CA",1.0,3.0,1906.0,12/30/15,0.0,2825.0,sqft,0.0955,1150.0
15179059,"681 Morse St, San Francisco, CA",1.0,3.0,1906.0,12/30/15,0.0,2825.0,,0.0955,1150.0
15179263,"48 Brunswick St, San Francisco, CA",1.0,2.0,1917.0,1/14/16,0.0,1800.0,,0.92,1120.0
15179263,"48 Brunswick St, San Francisco, CA",1.0,2.0,1917.0,1/14/16,0.0,1800.0,sqft,0.92,1120.0
15179361,"1142 Prague St, San Francisco, CA",2.0,,1946.0,11/25/15,1.0,3349.0,,0.981,1770.0
15179361,"1142 Prague St, San Francisco, CA",2.0,,1946.0,11/25/15,1.0,3349.0,sqft,0.981,1770.0
